prefix,URI,Title,Languages,VersionName,VersionDate,Link,Folder
tribont,https://w3id.org/tribont,TribOnt ontology, en ,v1.0,2023-06-02,https://lov.linkeddata.es/dataset/lov/vocabs/tribont/versions/2023-06-02.n3,LOV_Full
tsioc,http://rdfs.org/sioc/types#,SIOC Types Ontology Module, en ,v2010-03-25,2010-03-25,https://lov.linkeddata.es/dataset/lov/vocabs/tsioc/versions/2010-03-25.n3,LOV_Full
tsn,http://purl.org/net/tsn#,Territorial Statistical Nomenclature Ontology, en ,v1.0,2017-01-31,https://lov.linkeddata.es/dataset/lov/vocabs/tsn/versions/2017-01-31.n3,LOV_Full
tsnc,http://purl.org/net/tsnchange#,Territorial Statistical Nomenclature Change Ontology, en ,v2.0,2017-05-15,https://lov.linkeddata.es/dataset/lov/vocabs/tsnc/versions/2017-05-15.n3,LOV_Full
turismo,http://idi.fundacionctic.org/cruzar/turismo,Ontología de Turismo para el Ayuntamiento de Zaragoza, de en es fr it pt ,v1.0,2007-11-02,https://lov.linkeddata.es/dataset/lov/vocabs/turismo/versions/2007-11-02.n3,LOV_Full
tvc,http://www.essepuntato.it/2012/04/tvc,The Time-indexed Value in Context, en ,v2012-06-08,2012-06-08,https://lov.linkeddata.es/dataset/lov/vocabs/tvc/versions/2012-06-08.n3,LOV_Full
txn,http://lod.taxonconcept.org/ontology/txn.owl,TaxonConcept Ontology, en ,v0.976,2013-05-20,https://lov.linkeddata.es/dataset/lov/vocabs/txn/versions/2013-05-20.n3,LOV_Full
tzont,http://www.w3.org/2006/timezone,Time Zone Ontology, ,v1.0,2006-12-31,https://lov.linkeddata.es/dataset/lov/vocabs/tzont/versions/2006-12-31.n3,LOV_Full
uby,http://purl.org/olia/ubyCat.owl,ubyCat.owl, en ,v2015-10-04,2015-10-04,https://lov.linkeddata.es/dataset/lov/vocabs/uby/versions/2015-10-04.n3,LOV_Full
uco,http://purl.org/uco/ns#,Used Cars Ontology, en ,v2012-12-31,2012-12-31,https://lov.linkeddata.es/dataset/lov/vocabs/uco/versions/2012-12-31.n3,LOV_Full
ucum,http://purl.oclc.org/NET/muo/ucum/,Units of measurement ontology, en ,v2008-01-01,2008-01-01,https://lov.linkeddata.es/dataset/lov/vocabs/ucum/versions/2008-01-01.n3,LOV_Full
ui,http://www.w3.org/ns/ui,A user interface ontology, en ,v2020.0322,2020-03-22,https://lov.linkeddata.es/dataset/lov/vocabs/ui/versions/2020-03-22.n3,LOV_Full
uiot,http://www.w3id.org/urban-iot/core,Urban IoT Ontologies - Core Module, en it ,v2020-12-02,2020-12-02,https://lov.linkeddata.es/dataset/lov/vocabs/uiot/versions/2020-12-02.n3,LOV_Full
uiote,http://www.w3id.org/urban-iot/electric,Ontologie per gli Apparati IoT Urbani - Modulo Electric Mobility, en it ,v1.0.0,2020-01-01,https://lov.linkeddata.es/dataset/lov/vocabs/uiote/versions/2020-01-01.n3,LOV_Full
umbel,http://umbel.org/umbel,Upper Mapping and Binding Exchange Layer, en ,v2014-08-28,2014-08-28,https://lov.linkeddata.es/dataset/lov/vocabs/umbel/versions/2014-08-28.n3,LOV_Full
uneskos,http://purl.org/umu/uneskos,UNESKOS Vocabulary, en ,v2015.0910,2015-09-10,https://lov.linkeddata.es/dataset/lov/vocabs/uneskos/versions/2015-09-10.n3,LOV_Full
uniprot,http://purl.uniprot.org/core/,Uniprot Core Ontology, en ,v2012-10-03,2012-10-03,https://lov.linkeddata.es/dataset/lov/vocabs/uniprot/versions/2012-10-03.n3,LOV_Full
uri4uri,http://uri4uri.net/vocab,URI Vocabulary, ,v2013-04-01,2013-04-01,https://lov.linkeddata.es/dataset/lov/vocabs/uri4uri/versions/2013-04-01.n3,LOV_Full
usability,https://w3id.org/usability,Usability, en ru ,v2018-09-06,2018-09-06,https://lov.linkeddata.es/dataset/lov/vocabs/usability/versions/2018-09-06.n3,LOV_Full
va,http://code-research.eu/ontology/visual-analytics,The Visual Analytics Vocabulary, en ,v0.1.20121122,2014-03-24,https://lov.linkeddata.es/dataset/lov/vocabs/va/versions/2014-03-24.n3,LOV_Full
vaem,http://www.linkedmodel.org/schema/vaem,Vocabulary for Attaching Essential Metadata, en ,v2014-08-11,2014-08-11,https://lov.linkeddata.es/dataset/lov/vocabs/vaem/versions/2014-08-11.n3,LOV_Full
vag,http://www.essepuntato.it/2013/10/vagueness,The Vagueness Ontology, en ,v1.0,2013-11-28,https://lov.linkeddata.es/dataset/lov/vocabs/vag/versions/2013-11-28.n3,LOV_Full
vann,http://purl.org/vocab/vann/,VANN: A vocabulary for annotating vocabulary descriptions, en ,v2010-06-07,2010-06-07,https://lov.linkeddata.es/dataset/lov/vocabs/vann/versions/2010-06-07.n3,LOV_Full
vartrans,http://www.w3.org/ns/lemon/vartrans,Lexicon Model for Ontologies - Vartrans, af de en es fr it nl pt ro ru sv ,v1.1,2016-01-10,https://lov.linkeddata.es/dataset/lov/vocabs/vartrans/versions/2016-01-10.n3,LOV_Full
vcard,http://www.w3.org/2006/vcard/ns,An Ontology for vCards, en ,v2014-05-22,2014-05-22,https://lov.linkeddata.es/dataset/lov/vocabs/vcard/versions/2014-05-22.n3,LOV_Full
vdpp,http://data.lirmm.fr/ontologies/vdpp,Vocabulary for Dataset Publication Projects, ,v2011-03-27,2011-03-27,https://lov.linkeddata.es/dataset/lov/vocabs/vdpp/versions/2011-03-27.n3,LOV_Full
veo,http://linkeddata.finki.ukim.mk/lod/ontology/veo#,Vehicle Emissions Ontology, ,v2014-09-01,2014-09-01,https://lov.linkeddata.es/dataset/lov/vocabs/veo/versions/2014-09-01.n3,LOV_Full
vgo,http://purl.org/net/VideoGameOntology,The Video Game Ontology, en ,v2015-05-05,2015-05-05,https://lov.linkeddata.es/dataset/lov/vocabs/vgo/versions/2015-05-05.n3,LOV_Full
vin,http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine,Wine Ontology, en fr ,v2003-12-09,2003-12-09,https://lov.linkeddata.es/dataset/lov/vocabs/vin/versions/2003-12-09.n3,LOV_Full
vir,http://w3id.org/vir#,VIR - Visual Representation ontology, en ,v1.1,2019-02-26,https://lov.linkeddata.es/dataset/lov/vocabs/vir/versions/2019-02-26.n3,LOV_Full
vivo,http://vivoweb.org/ontology/core,VIVO Core Ontology, ar en es fr zh ,v1.6,2014-07-12,https://lov.linkeddata.es/dataset/lov/vocabs/vivo/versions/2014-07-12.n3,LOV_Full
vmm,http://spi-fm.uca.es/spdef/models/genericTools/vmm/1.0,Visual Modeling tool Model, ,v1.0,2013-12-15,https://lov.linkeddata.es/dataset/lov/vocabs/vmm/versions/2013-12-15.n3,LOV_Full
voaf,http://purl.org/vocommons/voaf,Vocabulary of a Friend, en fr ,v2.3,2013-05-24,https://lov.linkeddata.es/dataset/lov/vocabs/voaf/versions/2013-05-24.n3,LOV_Full
voag,http://voag.linkedmodel.org/schema/voag,Vocabulary Of Attribution and Governance, en ,v1.0,2012-11-01,https://lov.linkeddata.es/dataset/lov/vocabs/voag/versions/2012-11-01.n3,LOV_Full
vocals,http://w3id.org/rsp/vocals#,VoCaLS: A Vocabulary and Catalog for Linked Streams, en es fr ,0.1.1,2017-12-10,https://lov.linkeddata.es/dataset/lov/vocabs/vocals/versions/2017-12-10.n3,LOV_Full
void,http://vocab.deri.ie/void,Vocabulary of Interlinked Datasets, ,v2011-03-06,2011-03-06,https://lov.linkeddata.es/dataset/lov/vocabs/void/versions/2011-03-06.n3,LOV_Full
voidext,http://purl.org/query/voidext,Extended Vocabulary of Interlinked Datasets (VoIDext), en ,v2019.0130,2019-01-30,https://lov.linkeddata.es/dataset/lov/vocabs/voidext/versions/2019-01-30.n3,LOV_Full
voidwh,http://www.ics.forth.gr/isl/VoIDWarehouse/VoID_Extension_Schema.owl,Void Warehouse Ontology, en ,v1.01,2014-07-19,https://lov.linkeddata.es/dataset/lov/vocabs/voidwh/versions/2014-07-19.n3,LOV_Full
vra,http://simile.mit.edu/2003/10/ontologies/vraCore3#,RDFS Ontology for VRA, en ,v2003-10-14,2003-10-14,https://lov.linkeddata.es/dataset/lov/vocabs/vra/versions/2003-10-14.n3,LOV_Full
vrank,http://vocab.sti2.at/vrank,Vocabulary for Ranking, ,v2014-06-10,2014-06-10,https://lov.linkeddata.es/dataset/lov/vocabs/vrank/versions/2014-06-10.n3,LOV_Full
vs,http://www.w3.org/2003/06/sw-vocab-status/ns,SemWeb Vocab Status ontology, en ,v2011-12-12,2011-12-12,https://lov.linkeddata.es/dataset/lov/vocabs/vs/versions/2011-12-12.n3,LOV_Full
vsearch,http://purl.org/vsearch/,vSearch Vocabulary, en ,v0.1,2016-01-16,https://lov.linkeddata.es/dataset/lov/vocabs/vsearch/versions/2016-01-16.n3,LOV_Full
vso,http://purl.org/vso/ns,Vehicle Sales Ontology, en ,v1.0,2010-10-02,https://lov.linkeddata.es/dataset/lov/vocabs/vso/versions/2010-10-02.n3,LOV_Full
vvo,http://purl.org/vvo/ns#,Volkswagen Vehicles Ontology, en ,v1.0,2010-10-12,https://lov.linkeddata.es/dataset/lov/vocabs/vvo/versions/2010-10-12.n3,LOV_Full
wai,http://purl.org/wai#,Roles and Profiles Ontology, en ,v2010-10-11,2010-10-11,https://lov.linkeddata.es/dataset/lov/vocabs/wai/versions/2010-10-11.n3,LOV_Full
wdrs,http://www.w3.org/2007/05/powder-s,Protocol for Web Description Resources, en ,v2010-11-08,2010-11-08,https://lov.linkeddata.es/dataset/lov/vocabs/wdrs/versions/2010-11-08.n3,LOV_Full
wfdesc,http://purl.org/wf4ever/wfdesc,The Wfdesc ontology, en ,1.0.0-SNAPSHOT,2016-01-28,https://lov.linkeddata.es/dataset/lov/vocabs/wfdesc/versions/2016-01-28.n3,LOV_Full
wfm,http://purl.org/net/wf-motifs,The Workflow Motif Ontology, en ,v1.02,2013-03-15,https://lov.linkeddata.es/dataset/lov/vocabs/wfm/versions/2013-03-15.n3,LOV_Full
wfont,https://w3id.org/wfont,Wind Farm Ontology (wfont), en es ,v0.2,2021-11-04,https://lov.linkeddata.es/dataset/lov/vocabs/wfont/versions/2021-11-04.n3,LOV_Full
wfprov,http://purl.org/wf4ever/wfprov,The Wfprov Ontology, en ,Wf4Ever-Specification,2015-03-23,https://lov.linkeddata.es/dataset/lov/vocabs/wfprov/versions/2015-03-23.n3,LOV_Full
whisky,http://vocab.org/whisky/terms,Whisky Ontology, en ,v2008-09-25,2008-09-25,https://lov.linkeddata.es/dataset/lov/vocabs/whisky/versions/2008-09-25.n3,LOV_Full
whois,http://www.kanzaki.com/ns/whois,Who's who description vocabulary, ja ,v0.54,2012-09-16,https://lov.linkeddata.es/dataset/lov/vocabs/whois/versions/2012-09-16.n3,LOV_Full
wi,http://purl.org/ontology/wi/core#,The Weighted Interests Vocabulary, en ,v0.5,2010-09-14,https://lov.linkeddata.es/dataset/lov/vocabs/wi/versions/2010-09-14.n3,LOV_Full
wikibase,http://wikiba.se/ontology,Wikibase system ontology, ,v1.0,2021-12-05,https://lov.linkeddata.es/dataset/lov/vocabs/wikibase/versions/2021-12-05.n3,LOV_Full
wikim,http://spi-fm.uca.es/spdef/models/genericTools/wikim/1.0,WIKI tool Model, ,v1.0,2013-12-15,https://lov.linkeddata.es/dataset/lov/vocabs/wikim/versions/2013-12-15.n3,LOV_Full
wl,http://www.wsmo.org/ns/wsmo-lite#,WSMO-Lite Ontology, en ,v2013-05-30,2013-05-30,https://lov.linkeddata.es/dataset/lov/vocabs/wl/versions/2013-05-30.n3,LOV_Full
wlo,http://purl.org/ontology/wo/,BBC Wildlife Ontology, en ,v1.1,2013-12-18,https://lov.linkeddata.es/dataset/lov/vocabs/wlo/versions/2013-12-18.n3,LOV_Full
wo,http://purl.org/ontology/wo/core#,Weighting Ontology, en ,v0.1,2010-09-14,https://lov.linkeddata.es/dataset/lov/vocabs/wo/versions/2010-09-14.n3,LOV_Full
wot,http://xmlns.com/wot/0.1/,Web Of Trust, ,v2004-02-23,2004-02-23,https://lov.linkeddata.es/dataset/lov/vocabs/wot/versions/2004-02-23.n3,LOV_Full
wotsec,https://www.w3.org/2019/wot/security#,Security mechanisms for the Web of Things, en ,v0.0.1,2020-06-01,https://lov.linkeddata.es/dataset/lov/vocabs/wotsec/versions/2020-06-01.n3,LOV_Full
xapi,http://purl.org/xapi/ontology#,xAPI Controlled Vocabulary Ontology, en ,v2015-08-13,2015-08-13,https://lov.linkeddata.es/dataset/lov/vocabs/xapi/versions/2015-08-13.n3,LOV_Full
xbrll,https://w3id.org/vocab/xbrll,A lightweight XBRL vocabulary, en es ,v0.1,2016-05-18,https://lov.linkeddata.es/dataset/lov/vocabs/xbrll/versions/2016-05-18.n3,LOV_Full
xhv,http://www.w3.org/1999/xhtml/vocab,XHTML Vocabulary, ,v2010-01-27,2010-01-27,https://lov.linkeddata.es/dataset/lov/vocabs/xhv/versions/2010-01-27.n3,LOV_Full
xkos,http://rdf-vocabulary.ddialliance.org/xkos,XKOS, en fr ,v1.1,2016-03-20,https://lov.linkeddata.es/dataset/lov/vocabs/xkos/versions/2016-03-20.n3,LOV_Full
yoga,https://yogaontology.org/ontology/,Yoga Ontology, en ,v0.1,2020-07-16,https://lov.linkeddata.es/dataset/lov/vocabs/yoga/versions/2020-07-16.n3,LOV_Full
zbwext,http://zbw.eu/namespaces/zbw-extensions,ZBW Extensions, en ,v2017-04-12,2017-04-12,https://lov.linkeddata.es/dataset/lov/vocabs/zbwext/versions/2017-04-12.n3,LOV_Full
